region_id,site,n_pe,n_ctrl,beta_pe,beta_ctrl,delta,p,fdr,dir_site,pos,chr,type,symbol
2925,chr1_161177415,24,26,0.0138888888888889,0.0128205128205128,0.00106837606837607,1,1,hyper,161177415,chr1,gene_body,B4GALT3
2925,chr1_161177442,1,0,,,,,,,161177442,chr1,gene_body,B4GALT3
2925,chr1_161177443,24,26,0,0,0,1,1,hypo,161177443,chr1,gene_body,B4GALT3
2925,chr1_161177448,1,0,,,,,,,161177448,chr1,gene_body,B4GALT3
2925,chr1_161177449,24,26,0,0,0,1,1,hypo,161177449,chr1,gene_body,B4GALT3
2925,chr1_161177463,3,0,,,,,,,161177463,chr1,gene_body,B4GALT3
2925,chr1_161177464,21,30,0.00396825396825397,0.0158730158730159,-0.0119047619047619,0.682352941176471,1,hypo,161177464,chr1,gene_body,B4GALT3
2925,chr1_161177474,30,31,0,0.00644284712482468,-0.00644284712482468,0.249791608780217,1,hypo,161177474,chr1,gene_body,B4GALT3
2925,chr1_161177475,21,30,0.00952380952380953,0.0037037037037037,0.00582010582010582,0.823529411764706,1,hyper,161177475,chr1,gene_body,B4GALT3
2925,chr1_161177480,30,31,0.0194444444444444,0,0.0194444444444444,0.225618227285357,1,hyper,161177480,chr1,gene_body,B4GALT3
2925,chr1_161177481,21,30,0,0,0,1,1,hypo,161177481,chr1,gene_body,B4GALT3
2925,chr1_161177494,30,31,0.01,0.0230021994134897,-0.0130021994134897,0.508196721311475,1,hypo,161177494,chr1,gene_body,B4GALT3
2925,chr1_161177495,21,30,0,0.02,-0.02,1,1,hypo,161177495,chr1,gene_body,B4GALT3
2925,chr1_161177498,30,31,0.0375,0.00403225806451613,0.0334677419354839,0.725201444845791,1,hyper,161177498,chr1,gene_body,B4GALT3
2925,chr1_161177499,21,30,0.0119047619047619,0.00846560846560847,0.00343915343915344,1,1,hyper,161177499,chr1,gene_body,B4GALT3
2925,chr1_161177503,30,31,0.0416666666666667,0.0030241935483871,0.0386424731182796,0.475409836065574,1,hyper,161177503,chr1,gene_body,B4GALT3
2925,chr1_161177504,21,30,0,0.0111111111111111,-0.0111111111111111,1,1,hypo,161177504,chr1,gene_body,B4GALT3
2925,chr1_161177509,30,31,0,0.0110599078341014,-0.0110599078341014,0.508196721311475,1,hypo,161177509,chr1,gene_body,B4GALT3
2925,chr1_161177510,21,30,0.0555555555555556,0,0.0555555555555556,0.329411764705882,1,hyper,161177510,chr1,gene_body,B4GALT3
2925,chr1_161177517,30,31,0,0.00806451612903226,-0.00806451612903226,0.508196721311475,1,hypo,161177517,chr1,gene_body,B4GALT3
2925,chr1_161177518,21,30,0,0,0,1,1,hypo,161177518,chr1,gene_body,B4GALT3
2925,chr1_161177519,30,31,0,0.011760752688172,-0.011760752688172,0.508196721311475,1,hypo,161177519,chr1,gene_body,B4GALT3
2925,chr1_161177520,21,30,0.00340136054421769,0,0.00340136054421769,0.823529411764706,1,hyper,161177520,chr1,gene_body,B4GALT3
2925,chr1_161177529,30,31,0.00892857142857143,0,0.00892857142857143,0.475409836065574,1,hyper,161177529,chr1,gene_body,B4GALT3
2925,chr1_161177530,21,30,0.0119047619047619,0.0111111111111111,0.000793650793650794,1,1,hyper,161177530,chr1,gene_body,B4GALT3
2925,chr1_161177537,30,31,0.0133333333333333,0.00745967741935484,0.0058736559139785,0.974993053626007,1,hyper,161177537,chr1,gene_body,B4GALT3
2925,chr1_161177538,21,30,0,0.00208333333333333,-0.00208333333333333,1,1,hypo,161177538,chr1,gene_body,B4GALT3
2925,chr1_161177542,30,31,0,0.00683730715287518,-0.00683730715287518,0.508196721311475,1,hypo,161177542,chr1,gene_body,B4GALT3
2925,chr1_161177543,21,30,0.0214285714285714,0.01,0.0114285714285714,0.732773109243698,1,hyper,161177543,chr1,gene_body,B4GALT3
2925,chr1_161177552,29,31,0.0135467980295567,0.00208116545265349,0.0114656325769032,0.458757062146893,1,hyper,161177552,chr1,gene_body,B4GALT3
2925,chr1_161177553,3,1,,,,,,,161177553,chr1,gene_body,B4GALT3
2925,chr1_161177569,1,0,,,,,,,161177569,chr1,gene_body,B4GALT3
2925,chr1_161177570,5,1,,,,,,,161177570,chr1,gene_body,B4GALT3
2925,chr1_161177582,1,0,,,,,,,161177582,chr1,gene_body,B4GALT3
2925,chr1_161177583,5,1,,,,,,,161177583,chr1,gene_body,B4GALT3
2925,chr1_161177584,1,0,,,,,,,161177584,chr1,gene_body,B4GALT3
2925,chr1_161177585,5,1,,,,,,,161177585,chr1,gene_body,B4GALT3
2925,chr1_161177590,2,0,,,,,,,161177590,chr1,gene_body,B4GALT3
2925,chr1_161177591,4,0,,,,,,,161177591,chr1,gene_body,B4GALT3
2925,chr1_161177611,15,19,0,0.0526315789473684,-0.0526315789473684,1,1,hypo,161177611,chr1,gene_body,B4GALT3
2925,chr1_161177634,13,17,0,0.0588235294117647,-0.0588235294117647,1,1,hypo,161177634,chr1,gene_body,B4GALT3
2925,chr1_161177636,13,17,0,0,0,1,1,hypo,161177636,chr1,gene_body,B4GALT3
2925,chr1_161177645,13,17,0,0.0588235294117647,-0.0588235294117647,1,1,hypo,161177645,chr1,gene_body,B4GALT3
2925,chr1_161177660,13,17,0,0,0,1,1,hypo,161177660,chr1,gene_body,B4GALT3
2925,chr1_161177685,13,17,0,0.0588235294117647,-0.0588235294117647,1,1,hypo,161177685,chr1,gene_body,B4GALT3
2925,chr1_161177767,11,10,0,0.02,-0.02,0.952380952380952,1,hypo,161177767,chr1,gene_body,B4GALT3
2925,chr1_161177793,3,0,,,,,,,161177793,chr1,gene_body,B4GALT3
2925,chr1_161177807,0,3,,,,,,,161177807,chr1,gene_body,B4GALT3
2925,chr1_161177816,0,3,,,,,,,161177816,chr1,gene_body,B4GALT3
3260,chr1_218895029,1,0,,,,,,,218895029,chr1,gene_body,LYPLAL1-DT
3260,chr1_218895520,1,0,,,,,,,218895520,chr1,gene_body,LYPLAL1-DT
3260,chr1_218896969,1,1,,,,,,,218896969,chr1,gene_body,LYPLAL1-DT
3260,chr1_218897020,1,1,,,,,,,218897020,chr1,gene_body,LYPLAL1-DT
3260,chr1_218897052,3,0,,,,,,,218897052,chr1,gene_body,LYPLAL1-DT
3260,chr1_218897090,2,0,,,,,,,218897090,chr1,gene_body,LYPLAL1-DT
3260,chr1_218897171,0,1,,,,,,,218897171,chr1,gene_body,LYPLAL1-DT
3260,chr1_218897172,0,1,,,,,,,218897172,chr1,gene_body,LYPLAL1-DT
3260,chr1_218897282,1,0,,,,,,,218897282,chr1,gene_body,LYPLAL1-DT
3260,chr1_218897292,1,0,,,,,,,218897292,chr1,gene_body,LYPLAL1-DT
3260,chr1_218897473,3,2,,,,,,,218897473,chr1,gene_body,LYPLAL1-DT
3260,chr1_218897474,1,0,,,,,,,218897474,chr1,gene_body,LYPLAL1-DT
3260,chr1_218899230,1,0,,,,,,,218899230,chr1,gene_body,LYPLAL1-DT
3260,chr1_218900765,0,1,,,,,,,218900765,chr1,gene_body,LYPLAL1-DT
3260,chr1_218900806,1,0,,,,,,,218900806,chr1,gene_body,LYPLAL1-DT
3260,chr1_218902954,1,0,,,,,,,218902954,chr1,gene_body,LYPLAL1-DT
3260,chr1_218903802,0,2,,,,,,,218903802,chr1,gene_body,LYPLAL1-DT
3260,chr1_218905388,1,0,,,,,,,218905388,chr1,gene_body,LYPLAL1-DT
3260,chr1_218906151,0,1,,,,,,,218906151,chr1,gene_body,LYPLAL1-DT
3260,chr1_218906250,1,0,,,,,,,218906250,chr1,gene_body,LYPLAL1-DT
3260,chr1_218907631,0,1,,,,,,,218907631,chr1,gene_body,LYPLAL1-DT
3260,chr1_218907632,1,0,,,,,,,218907632,chr1,gene_body,LYPLAL1-DT
3260,chr1_218907951,1,0,,,,,,,218907951,chr1,gene_body,LYPLAL1-DT
3260,chr1_218907952,3,0,,,,,,,218907952,chr1,gene_body,LYPLAL1-DT
3260,chr1_218907990,1,0,,,,,,,218907990,chr1,gene_body,LYPLAL1-DT
3260,chr1_218907991,1,0,,,,,,,218907991,chr1,gene_body,LYPLAL1-DT
3260,chr1_218908481,1,0,,,,,,,218908481,chr1,gene_body,LYPLAL1-DT
3260,chr1_218908783,2,0,,,,,,,218908783,chr1,gene_body,LYPLAL1-DT
3260,chr1_218908787,20,26,1,1,0,1,1,hypo,218908787,chr1,gene_body,LYPLAL1-DT
3260,chr1_218908791,22,30,0.880681818181818,0.958333333333333,-0.0776515151515151,0.272499965616361,1,hypo,218908791,chr1,gene_body,LYPLAL1-DT
3260,chr1_218908793,22,30,0.886363636363636,0.888888888888889,-0.00252525252525249,0.978216559519275,1,hypo,218908793,chr1,gene_body,LYPLAL1-DT
3260,chr1_218908847,22,30,0.668560606060606,0.715909090909091,-0.0473484848484849,0.646307566498446,1,hypo,218908847,chr1,gene_body,LYPLAL1-DT
3260,chr1_218908881,22,29,0.65530303030303,0.672413793103448,-0.017110762800418,0.918315699910209,1,hypo,218908881,chr1,gene_body,LYPLAL1-DT
3260,chr1_218908925,1,1,,,,,,,218908925,chr1,gene_body,LYPLAL1-DT
3260,chr1_218909922,1,1,,,,,,,218909922,chr1,gene_body,LYPLAL1-DT
3260,chr1_218909982,1,0,,,,,,,218909982,chr1,gene_body,LYPLAL1-DT
3260,chr1_218911333,4,1,,,,,,,218911333,chr1,gene_body,LYPLAL1-DT
3260,chr1_218911334,0,1,,,,,,,218911334,chr1,gene_body,LYPLAL1-DT
3260,chr1_218911335,4,1,,,,,,,218911335,chr1,gene_body,LYPLAL1-DT
3260,chr1_218911336,0,1,,,,,,,218911336,chr1,gene_body,LYPLAL1-DT
3260,chr1_218911389,1,0,,,,,,,218911389,chr1,gene_body,LYPLAL1-DT
3260,chr1_218911390,0,1,,,,,,,218911390,chr1,gene_body,LYPLAL1-DT
3260,chr1_218911399,2,0,,,,,,,218911399,chr1,gene_body,LYPLAL1-DT
3260,chr1_218911423,4,1,,,,,,,218911423,chr1,gene_body,LYPLAL1-DT
3260,chr1_218911429,4,1,,,,,,,218911429,chr1,gene_body,LYPLAL1-DT
3260,chr1_218911470,3,1,,,,,,,218911470,chr1,gene_body,LYPLAL1-DT
3260,chr1_218913510,2,0,,,,,,,218913510,chr1,gene_body,LYPLAL1-DT
3260,chr1_218914765,1,0,,,,,,,218914765,chr1,gene_body,LYPLAL1-DT
3260,chr1_218914867,0,1,,,,,,,218914867,chr1,gene_body,LYPLAL1-DT
3260,chr1_218915236,1,0,,,,,,,218915236,chr1,gene_body,LYPLAL1-DT
3260,chr1_218916166,1,1,,,,,,,218916166,chr1,gene_body,LYPLAL1-DT
3260,chr1_218916850,1,0,,,,,,,218916850,chr1,gene_body,LYPLAL1-DT
3260,chr1_218920228,2,0,,,,,,,218920228,chr1,gene_body,LYPLAL1-DT
3260,chr1_218920371,1,0,,,,,,,218920371,chr1,gene_body,LYPLAL1-DT
3260,chr1_218920372,6,19,,,,,,,218920372,chr1,gene_body,LYPLAL1-DT
3260,chr1_218922084,1,0,,,,,,,218922084,chr1,gene_body,LYPLAL1-DT
3260,chr1_218922775,0,1,,,,,,,218922775,chr1,gene_body,LYPLAL1-DT
3260,chr1_218925210,1,0,,,,,,,218925210,chr1,gene_body,LYPLAL1-DT
3260,chr1_218926001,0,1,,,,,,,218926001,chr1,gene_body,LYPLAL1-DT
3260,chr1_218927669,1,0,,,,,,,218927669,chr1,gene_body,LYPLAL1-DT
3260,chr1_218928435,0,1,,,,,,,218928435,chr1,gene_body,LYPLAL1-DT
3260,chr1_218928966,1,0,,,,,,,218928966,chr1,gene_body,LYPLAL1-DT
3260,chr1_218930459,4,0,,,,,,,218930459,chr1,gene_body,LYPLAL1-DT
3260,chr1_218930550,20,26,0.80443722943723,0.797379336349925,0.00705789308730476,0.806337574676001,1,hyper,218930550,chr1,gene_body,LYPLAL1-DT
3260,chr1_218930551,12,21,0.559974747474748,0.707482993197279,-0.147508245722531,0.333200510054019,1,hypo,218930551,chr1,gene_body,LYPLAL1-DT
3260,chr1_218930645,1,0,,,,,,,218930645,chr1,gene_body,LYPLAL1-DT
3260,chr1_218930989,1,0,,,,,,,218930989,chr1,gene_body,LYPLAL1-DT
3260,chr1_218930996,1,0,,,,,,,218930996,chr1,gene_body,LYPLAL1-DT
3260,chr1_218931027,1,0,,,,,,,218931027,chr1,gene_body,LYPLAL1-DT
3260,chr1_218931028,2,3,,,,,,,218931028,chr1,gene_body,LYPLAL1-DT
3260,chr1_218931158,1,0,,,,,,,218931158,chr1,gene_body,LYPLAL1-DT
3260,chr1_218931255,0,1,,,,,,,218931255,chr1,gene_body,LYPLAL1-DT
3260,chr1_218933469,0,1,,,,,,,218933469,chr1,gene_body,LYPLAL1-DT
3260,chr1_218933470,0,1,,,,,,,218933470,chr1,gene_body,LYPLAL1-DT
3260,chr1_218936971,1,0,,,,,,,218936971,chr1,gene_body,LYPLAL1-DT
3260,chr1_218936986,1,0,,,,,,,218936986,chr1,gene_body,LYPLAL1-DT
3260,chr1_218937004,1,1,,,,,,,218937004,chr1,gene_body,LYPLAL1-DT
3260,chr1_218937286,0,1,,,,,,,218937286,chr1,gene_body,LYPLAL1-DT
3260,chr1_218938025,1,0,,,,,,,218938025,chr1,gene_body,LYPLAL1-DT
3260,chr1_218939620,1,0,,,,,,,218939620,chr1,gene_body,LYPLAL1-DT
3260,chr1_218939624,1,0,,,,,,,218939624,chr1,gene_body,LYPLAL1-DT
3260,chr1_218939805,1,0,,,,,,,218939805,chr1,gene_body,LYPLAL1-DT
3260,chr1_218939823,1,0,,,,,,,218939823,chr1,gene_body,LYPLAL1-DT
3260,chr1_218940126,1,0,,,,,,,218940126,chr1,gene_body,LYPLAL1-DT
3260,chr1_218941180,1,0,,,,,,,218941180,chr1,gene_body,LYPLAL1-DT
3260,chr1_218942366,0,1,,,,,,,218942366,chr1,gene_body,LYPLAL1-DT
3260,chr1_218942465,1,0,,,,,,,218942465,chr1,gene_body,LYPLAL1-DT
3260,chr1_218942466,1,0,,,,,,,218942466,chr1,gene_body,LYPLAL1-DT
3260,chr1_218942507,1,0,,,,,,,218942507,chr1,gene_body,LYPLAL1-DT
3260,chr1_218942508,1,1,,,,,,,218942508,chr1,gene_body,LYPLAL1-DT
3260,chr1_218942573,0,1,,,,,,,218942573,chr1,gene_body,LYPLAL1-DT
3260,chr1_218942632,2,3,,,,,,,218942632,chr1,gene_body,LYPLAL1-DT
3260,chr1_218942633,0,1,,,,,,,218942633,chr1,gene_body,LYPLAL1-DT
3260,chr1_218943664,0,1,,,,,,,218943664,chr1,gene_body,LYPLAL1-DT
3260,chr1_218944627,0,1,,,,,,,218944627,chr1,gene_body,LYPLAL1-DT
3260,chr1_218948701,1,0,,,,,,,218948701,chr1,gene_body,LYPLAL1-DT
3260,chr1_218948792,0,1,,,,,,,218948792,chr1,gene_body,LYPLAL1-DT
3260,chr1_218948843,0,1,,,,,,,218948843,chr1,gene_body,LYPLAL1-DT
3260,chr1_218948856,0,1,,,,,,,218948856,chr1,gene_body,LYPLAL1-DT
3260,chr1_218949129,1,0,,,,,,,218949129,chr1,gene_body,LYPLAL1-DT
3260,chr1_218949862,2,1,,,,,,,218949862,chr1,gene_body,LYPLAL1-DT
3260,chr1_218949881,1,1,,,,,,,218949881,chr1,gene_body,LYPLAL1-DT
3260,chr1_218949915,1,1,,,,,,,218949915,chr1,gene_body,LYPLAL1-DT
3260,chr1_218950834,1,0,,,,,,,218950834,chr1,gene_body,LYPLAL1-DT
3260,chr1_218951236,0,1,,,,,,,218951236,chr1,gene_body,LYPLAL1-DT
3260,chr1_218951237,3,3,,,,,,,218951237,chr1,gene_body,LYPLAL1-DT
3260,chr1_218951268,0,3,,,,,,,218951268,chr1,gene_body,LYPLAL1-DT
3260,chr1_218951269,1,0,,,,,,,218951269,chr1,gene_body,LYPLAL1-DT
3260,chr1_218951327,1,1,,,,,,,218951327,chr1,gene_body,LYPLAL1-DT
3260,chr1_218951328,1,0,,,,,,,218951328,chr1,gene_body,LYPLAL1-DT
3260,chr1_218951926,0,1,,,,,,,218951926,chr1,gene_body,LYPLAL1-DT
3260,chr1_218952345,1,3,,,,,,,218952345,chr1,gene_body,LYPLAL1-DT
3260,chr1_218952375,0,1,,,,,,,218952375,chr1,gene_body,LYPLAL1-DT
3260,chr1_218952385,0,1,,,,,,,218952385,chr1,gene_body,LYPLAL1-DT
3260,chr1_218953107,0,1,,,,,,,218953107,chr1,gene_body,LYPLAL1-DT
3260,chr1_218953358,1,0,,,,,,,218953358,chr1,gene_body,LYPLAL1-DT
3260,chr1_218953359,0,1,,,,,,,218953359,chr1,gene_body,LYPLAL1-DT
3260,chr1_218953370,1,0,,,,,,,218953370,chr1,gene_body,LYPLAL1-DT
3260,chr1_218953371,0,1,,,,,,,218953371,chr1,gene_body,LYPLAL1-DT
3260,chr1_218953373,1,0,,,,,,,218953373,chr1,gene_body,LYPLAL1-DT
3260,chr1_218953374,0,1,,,,,,,218953374,chr1,gene_body,LYPLAL1-DT
3260,chr1_218954381,1,0,,,,,,,218954381,chr1,gene_body,LYPLAL1-DT
3260,chr1_218954702,0,1,,,,,,,218954702,chr1,gene_body,LYPLAL1-DT
3260,chr1_218954705,0,1,,,,,,,218954705,chr1,gene_body,LYPLAL1-DT
3260,chr1_218955388,1,0,,,,,,,218955388,chr1,gene_body,LYPLAL1-DT
3260,chr1_218956307,1,0,,,,,,,218956307,chr1,gene_body,LYPLAL1-DT
3260,chr1_218957898,1,0,,,,,,,218957898,chr1,gene_body,LYPLAL1-DT
3260,chr1_218959644,0,1,,,,,,,218959644,chr1,gene_body,LYPLAL1-DT
3260,chr1_218959681,0,1,,,,,,,218959681,chr1,gene_body,LYPLAL1-DT
3260,chr1_218961716,0,1,,,,,,,218961716,chr1,gene_body,LYPLAL1-DT
3260,chr1_218962562,1,0,,,,,,,218962562,chr1,gene_body,LYPLAL1-DT
3260,chr1_218963338,1,0,,,,,,,218963338,chr1,gene_body,LYPLAL1-DT
3260,chr1_218963417,2,0,,,,,,,218963417,chr1,gene_body,LYPLAL1-DT
3260,chr1_218963567,0,1,,,,,,,218963567,chr1,gene_body,LYPLAL1-DT
3260,chr1_218965791,1,0,,,,,,,218965791,chr1,gene_body,LYPLAL1-DT
3260,chr1_218968550,0,1,,,,,,,218968550,chr1,gene_body,LYPLAL1-DT
3260,chr1_218970406,0,1,,,,,,,218970406,chr1,gene_body,LYPLAL1-DT
3260,chr1_218970931,0,1,,,,,,,218970931,chr1,gene_body,LYPLAL1-DT
3260,chr1_218971881,1,0,,,,,,,218971881,chr1,gene_body,LYPLAL1-DT
3260,chr1_218971903,0,1,,,,,,,218971903,chr1,gene_body,LYPLAL1-DT
3260,chr1_218972664,0,1,,,,,,,218972664,chr1,gene_body,LYPLAL1-DT
3260,chr1_218973012,1,0,,,,,,,218973012,chr1,gene_body,LYPLAL1-DT
3260,chr1_218975036,1,0,,,,,,,218975036,chr1,gene_body,LYPLAL1-DT
3260,chr1_218975356,0,1,,,,,,,218975356,chr1,gene_body,LYPLAL1-DT
3260,chr1_218976899,1,0,,,,,,,218976899,chr1,gene_body,LYPLAL1-DT
3260,chr1_218978797,1,0,,,,,,,218978797,chr1,gene_body,LYPLAL1-DT
3260,chr1_218978816,1,0,,,,,,,218978816,chr1,gene_body,LYPLAL1-DT
3260,chr1_218978817,0,1,,,,,,,218978817,chr1,gene_body,LYPLAL1-DT
3260,chr1_218978839,0,1,,,,,,,218978839,chr1,gene_body,LYPLAL1-DT
3260,chr1_218978968,2,2,,,,,,,218978968,chr1,gene_body,LYPLAL1-DT
3260,chr1_218978998,5,0,,,,,,,218978998,chr1,gene_body,LYPLAL1-DT
3260,chr1_218979008,5,0,,,,,,,218979008,chr1,gene_body,LYPLAL1-DT
3260,chr1_218979030,5,0,,,,,,,218979030,chr1,gene_body,LYPLAL1-DT
3260,chr1_218979054,5,0,,,,,,,218979054,chr1,gene_body,LYPLAL1-DT
3260,chr1_218979062,5,0,,,,,,,218979062,chr1,gene_body,LYPLAL1-DT
3260,chr1_218979066,4,0,,,,,,,218979066,chr1,gene_body,LYPLAL1-DT
3260,chr1_218979890,0,1,,,,,,,218979890,chr1,gene_body,LYPLAL1-DT
3260,chr1_218979936,0,1,,,,,,,218979936,chr1,gene_body,LYPLAL1-DT
3260,chr1_218980108,1,0,,,,,,,218980108,chr1,gene_body,LYPLAL1-DT
3260,chr1_218980118,1,0,,,,,,,218980118,chr1,gene_body,LYPLAL1-DT
3260,chr1_218980298,0,1,,,,,,,218980298,chr1,gene_body,LYPLAL1-DT
3260,chr1_218980401,1,0,,,,,,,218980401,chr1,gene_body,LYPLAL1-DT
3260,chr1_218980402,5,3,,,,,,,218980402,chr1,gene_body,LYPLAL1-DT
3260,chr1_218980417,1,0,,,,,,,218980417,chr1,gene_body,LYPLAL1-DT
3260,chr1_218980418,5,3,,,,,,,218980418,chr1,gene_body,LYPLAL1-DT
3260,chr1_218980439,1,0,,,,,,,218980439,chr1,gene_body,LYPLAL1-DT
3260,chr1_218980440,5,3,,,,,,,218980440,chr1,gene_body,LYPLAL1-DT
3260,chr1_218980442,5,3,,,,,,,218980442,chr1,gene_body,LYPLAL1-DT
3260,chr1_218980447,1,0,,,,,,,218980447,chr1,gene_body,LYPLAL1-DT
3260,chr1_218980448,5,3,,,,,,,218980448,chr1,gene_body,LYPLAL1-DT
3260,chr1_218980471,7,1,,,,,,,218980471,chr1,gene_body,LYPLAL1-DT
3260,chr1_218980479,7,1,,,,,,,218980479,chr1,gene_body,LYPLAL1-DT
3260,chr1_218980539,5,1,,,,,,,218980539,chr1,gene_body,LYPLAL1-DT
3260,chr1_218981205,0,1,,,,,,,218981205,chr1,gene_body,LYPLAL1-DT
3260,chr1_218981937,0,1,,,,,,,218981937,chr1,gene_body,LYPLAL1-DT
3260,chr1_218981938,1,0,,,,,,,218981938,chr1,gene_body,LYPLAL1-DT
3260,chr1_218982636,5,0,,,,,,,218982636,chr1,gene_body,LYPLAL1-DT
3260,chr1_218982637,4,0,,,,,,,218982637,chr1,gene_body,LYPLAL1-DT
3260,chr1_218982655,5,1,,,,,,,218982655,chr1,gene_body,LYPLAL1-DT
3260,chr1_218982656,4,0,,,,,,,218982656,chr1,gene_body,LYPLAL1-DT
3260,chr1_218982667,5,1,,,,,,,218982667,chr1,gene_body,LYPLAL1-DT
3260,chr1_218982668,4,0,,,,,,,218982668,chr1,gene_body,LYPLAL1-DT
3260,chr1_218982725,4,3,,,,,,,218982725,chr1,gene_body,LYPLAL1-DT
3260,chr1_218983015,3,0,,,,,,,218983015,chr1,gene_body,LYPLAL1-DT
3260,chr1_218983016,7,7,,,,,,,218983016,chr1,gene_body,LYPLAL1-DT
3260,chr1_218983059,1,0,,,,,,,218983059,chr1,gene_body,LYPLAL1-DT
3260,chr1_218983060,1,1,,,,,,,218983060,chr1,gene_body,LYPLAL1-DT
3260,chr1_218983343,2,3,,,,,,,218983343,chr1,gene_body,LYPLAL1-DT
3260,chr1_218983384,1,0,,,,,,,218983384,chr1,gene_body,LYPLAL1-DT
3260,chr1_218983434,1,0,,,,,,,218983434,chr1,gene_body,LYPLAL1-DT
3260,chr1_218983500,3,2,,,,,,,218983500,chr1,gene_body,LYPLAL1-DT
3260,chr1_218983501,1,0,,,,,,,218983501,chr1,gene_body,LYPLAL1-DT
3260,chr1_218983595,0,1,,,,,,,218983595,chr1,gene_body,LYPLAL1-DT
3260,chr1_218983597,0,1,,,,,,,218983597,chr1,gene_body,LYPLAL1-DT
3260,chr1_218983849,4,0,,,,,,,218983849,chr1,gene_body,LYPLAL1-DT
3260,chr1_218983918,2,2,,,,,,,218983918,chr1,gene_body,LYPLAL1-DT
3260,chr1_218984940,1,0,,,,,,,218984940,chr1,gene_body,LYPLAL1-DT
3260,chr1_218985018,1,1,,,,,,,218985018,chr1,gene_body,LYPLAL1-DT
3260,chr1_218985019,0,1,,,,,,,218985019,chr1,gene_body,LYPLAL1-DT
3260,chr1_218986359,1,0,,,,,,,218986359,chr1,gene_body,LYPLAL1-DT
3260,chr1_218987086,1,0,,,,,,,218987086,chr1,gene_body,LYPLAL1-DT
3260,chr1_218987087,1,0,,,,,,,218987087,chr1,gene_body,LYPLAL1-DT
3260,chr1_218987130,2,0,,,,,,,218987130,chr1,gene_body,LYPLAL1-DT
3260,chr1_218987134,1,0,,,,,,,218987134,chr1,gene_body,LYPLAL1-DT
3260,chr1_218988136,1,1,,,,,,,218988136,chr1,gene_body,LYPLAL1-DT
3260,chr1_218988811,1,0,,,,,,,218988811,chr1,gene_body,LYPLAL1-DT
3260,chr1_218988812,0,1,,,,,,,218988812,chr1,gene_body,LYPLAL1-DT
3260,chr1_218991696,1,0,,,,,,,218991696,chr1,gene_body,LYPLAL1-DT
3260,chr1_218991751,1,0,,,,,,,218991751,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992667,0,1,,,,,,,218992667,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992668,1,0,,,,,,,218992668,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992696,0,1,,,,,,,218992696,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992697,1,0,,,,,,,218992697,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992711,0,1,,,,,,,218992711,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992712,1,0,,,,,,,218992712,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992715,0,1,,,,,,,218992715,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992716,1,0,,,,,,,218992716,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992723,0,1,,,,,,,218992723,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992724,1,0,,,,,,,218992724,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992767,3,0,,,,,,,218992767,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992787,3,0,,,,,,,218992787,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992801,3,0,,,,,,,218992801,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992817,3,0,,,,,,,218992817,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992845,3,0,,,,,,,218992845,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992855,3,0,,,,,,,218992855,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992935,0,1,,,,,,,218992935,chr1,gene_body,LYPLAL1-DT
3260,chr1_218992949,0,1,,,,,,,218992949,chr1,gene_body,LYPLAL1-DT
3260,chr1_218996244,0,1,,,,,,,218996244,chr1,gene_body,LYPLAL1-DT
3260,chr1_218996773,0,1,,,,,,,218996773,chr1,gene_body,LYPLAL1-DT
3260,chr1_218996942,1,0,,,,,,,218996942,chr1,gene_body,LYPLAL1-DT
3260,chr1_218997130,1,0,,,,,,,218997130,chr1,gene_body,LYPLAL1-DT
3260,chr1_218997178,1,0,,,,,,,218997178,chr1,gene_body,LYPLAL1-DT
3260,chr1_218997385,0,1,,,,,,,218997385,chr1,gene_body,LYPLAL1-DT
3260,chr1_218998128,0,1,,,,,,,218998128,chr1,gene_body,LYPLAL1-DT
3260,chr1_218998501,1,0,,,,,,,218998501,chr1,gene_body,LYPLAL1-DT
3260,chr1_218998502,1,0,,,,,,,218998502,chr1,gene_body,LYPLAL1-DT
3260,chr1_218998531,1,0,,,,,,,218998531,chr1,gene_body,LYPLAL1-DT
3260,chr1_218998532,1,1,,,,,,,218998532,chr1,gene_body,LYPLAL1-DT
3260,chr1_218998539,1,0,,,,,,,218998539,chr1,gene_body,LYPLAL1-DT
3260,chr1_218998540,1,1,,,,,,,218998540,chr1,gene_body,LYPLAL1-DT
